match_id,season,match_round,match_date,home_club_id,away_club_id,home_tier,away_tier,venue,total_capacity,is_derby,home_position,away_position,home_points,away_points,match_stakes_score,match_stakes_label,title_score,top4_score,relegation_score,euro_score,games_remaining,urgency,tv_slot,tv_slot_encoded,weather_severity_score,festive_fixture,european_midweek_fatigue,home_form_score,away_form_score,manager_new_bonus,star_power_index,away_distance_km,attribute_wtp_score,overall_fill_rate,excess_demand_ratio,total_tickets_sold,st_tickets_sold,booking_curve_archetype,velocity_T14,velocity_T7,result,home_goals,away_goals
BHA_TOT_2023-24,2023-24,4,2023-09-02,BHA,TOT,established_mid,big_six,Amex Stadium,31800,False,10,7,4,7,0.16723453311131037,Standard,0.16723453311131037,0.0,0.0,0.09513513513513515,35,0.17297297297297298,Sunday 14:00,2,0,False,False,0.5315,0.7549999999999999,True,5,277,0.7494552002871067,1.0,1.1,31480,20670,Early Surge,0.839,0.937,H,3,1
WHU_MUN_2023-24,2023-24,4,2023-09-02,WHU,MUN,established_mid,big_six,London Stadium,62500,False,12,1,3,9,0.16805431023440504,Standard,0.16805431023440504,0.13837837837837838,0.0,0.0,35,0.17297297297297298,Saturday 15:00,1,0,False,False,0.3184999999999999,0.8284999999999998,False,5,203,0.5199345918871652,0.9,0.9,60407,36250,Early Surge,0.839,0.937,D,1,1
NEW_AVL_2023-24,2023-24,4,2023-09-02,NEW,AVL,established_mid,established_mid,St. James Park,52305,False,3,11,7,3,0.16641475598821573,Standard,0.16641475598821573,0.13837837837837838,0.0,0.0,35,0.17297297297297298,Saturday 15:00,1,1,False,True,0.7549999999999999,0.5,False,4,331,0.6742200851546596,0.842,0.842,50248,36613,Consistent Gradual,0.525,0.69,H,0,0
ARS_NFO_2023-24,2023-24,5,2023-09-09,ARS,NFO,big_six,smaller_club,Emirates Stadium,60704,False,2,10,10,6,0.19344759393539881,Standard,0.19344759393539881,0.15783783783783786,0.0,0.10851351351351353,34,0.1972972972972973,Sunday 14:00,2,0,False,False,0.8064499999999999,0.6049999999999999,False,5,146,0.6795214364247755,0.89,0.89,62364,53419,Flat/Slow,0.47,0.574,H,2,2
LEI_BRE_2023-24,2023-24,5,2023-09-09,LEI,BRE,smaller_club,smaller_club,King Power Stadium,32261,False,20,19,1,1,0.17997363216875414,Standard,0.17997363216875414,0.0,0.1677027027027027,0.0,34,0.1972972972972973,Sunday 16:30,3,1,False,False,0.17149999999999996,0.22504999999999994,False,2,103,0.5886185127372296,0.686,0.686,28610,19356,Flat/Slow,0.47,0.574,A,1,4
BOU_EVE_2023-24,2023-24,5,2023-09-09,BOU,EVE,smaller_club,smaller_club,Vitality Stadium,11307,False,16,15,2,2,0.1818984838497034,Standard,0.1818984838497034,0.0,0.16606657877389586,0.0,34,0.1972972972972973,Saturday 17:30,3,0,False,False,0.34354999999999997,0.32149999999999995,False,1,246,0.4031776672325702,0.597,0.597,8898,5653,Flat/Slow,0.47,0.574,H,1,2
IPS_CPL_2023-24,2023-24,5,2023-09-09,IPS,CPL,smaller_club,established_mid,Portman Road,30000,False,6,18,7,1,0.18574818721160186,Standard,0.18574818721160186,0.15324061926003674,0.12824324324324327,0.10851351351351353,34,0.1972972972972973,Saturday 12:30,4,0,False,False,0.7035499999999999,0.17149999999999996,True,1,96,0.6834632273656742,0.773,0.773,27057,16500,Consistent Gradual,0.525,0.69,H,4,0
SOU_FUL_2023-24,2023-24,5,2023-09-09,SOU,FUL,smaller_club,established_mid,St. Mary's Stadium,32384,False,17,11,2,4,0.1838233355306526,Standard,0.1838233355306526,0.0,0.12699816321175544,0.0,34,0.1972972972972973,Midweek Tue/Wed 20:00,2,1,False,False,0.34354999999999997,0.49354999999999993,False,1,348,0.5023056305088585,0.63,0.63,27709,17811,Consistent Gradual,0.525,0.69,A,0,4
MCI_WOL_2023-24,2023-24,5,2023-09-09,MCI,WOL,big_six,established_mid,Etihad Stadium,53400,False,5,14,10,3,0.19056031641397495,Standard,0.19056031641397495,0.15783783783783786,0.12575308318026765,0.0,34,0.1972972972972973,Saturday 12:30,4,0,False,True,0.7749499999999998,0.2229499999999999,False,5,347,0.5771562451064447,1.0,1.1,53933,43788,Consistent Gradual,0.525,0.69,D,1,1
LIV_BHA_2023-24,2023-24,5,2023-09-09,LIV,BHA,big_six,established_mid,Anfield,61276,False,8,7,7,7,0.19152274225444957,Standard,0.19152274225444957,0.0,0.0,0.10851351351351353,34,0.1972972972972973,Sunday 16:30,3,1,False,False,0.5064499999999998,0.6720499999999999,False,6,155,0.4931416967762213,1.0,1.089,64337,55148,Consistent Gradual,0.525,0.69,H,2,1
CHE_WHU_2023-24,2023-24,5,2023-09-09,CHE,WHU,big_six,established_mid,Stamford Bridge,40834,False,4,12,10,4,0.19152274225444957,Standard,0.19152274225444957,0.15783783783783786,0.0,0.0,34,0.1972972972972973,Sunday 16:30,3,0,False,False,0.8284999999999998,0.3729499999999999,False,5,85,0.5934851472366692,1.0,1.043,40401,32667,Consistent Gradual,0.525,0.69,H,4,0
TOT_NEW_2023-24,2023-24,5,2023-09-09,TOT,NEW,big_six,established_mid,Tottenham Hotspur Stadium,62850,False,9,3,7,10,0.19441001977587344,Standard,0.19441001977587344,0.15783783783783786,0.0,0.10851351351351353,34,0.1972972972972973,Sunday 16:30,3,1,False,True,0.5284999999999999,0.8284999999999998,True,5,164,0.6077175493728142,1.0,1.1,63476,52165,Consistent Gradual,0.525,0.69,H,3,0
MUN_AVL_2023-24,2023-24,5,2023-09-09,MUN,AVL,big_six,established_mid,Old Trafford,74310,False,1,13,10,3,0.19056031641397495,Standard,0.19056031641397495,0.15783783783783786,0.0,0.0,34,0.1972972972972973,Midweek Tue/Wed 20:00,2,0,False,False,0.7299499999999999,0.35,True,5,341,0.46788022399446255,1.0,1.1,75793,63163,Consistent Gradual,0.525,0.69,H,4,1
BRE_ARS_2023-24,2023-24,6,2023-09-16,BRE,ARS,smaller_club,big_six,Gtech Community Stadium,17250,False,13,2,4,13,0.21159853320657343,Standard,0.21159853320657343,0.17729729729729732,0.0,0.0,33,0.22162162162162163,Saturday 15:00,1,0,False,False,0.4575349999999999,0.8645149999999999,False,5,119,0.8711374985562212,0.85,0.85,16084,9487,Early Surge,0.839,0.937,D,1,1
EVE_NFO_2023-24,2023-24,6,2023-09-16,EVE,NFO,smaller_club,smaller_club,Goodison Park,39414,False,17,11,2,6,0.20157544479152523,Standard,0.20157544479152523,0.0,0.14405405405405405,0.0,33,0.22162162162162163,Friday 20:00,2,0,False,False,0.22504999999999994,0.4234999999999999,False,2,185,0.8171767727498789,0.689,0.689,35308,25619,Flat/Slow,0.47,0.574,H,3,2
CPL_LEI_2023-24,2023-24,6,2023-09-16,CPL,LEI,established_mid,smaller_club,Selhurst Park,25486,False,19,20,1,1,0.19489338584815974,Standard,0.19489338584815974,0.0,0.18648512834442482,0.0,33,0.22162162162162163,Saturday 15:00,1,1,False,False,0.12004999999999996,0.12004999999999996,False,2,277,0.5993648454085608,0.635,0.635,21850,15291,Flat/Slow,0.47,0.574,H,2,2
FUL_BOU_2023-24,2023-24,6,2023-09-16,FUL,BOU,established_mid,smaller_club,Craven Cottage,29600,False,9,12,7,5,0.20603015075376885,Standard,0.20603015075376885,0.0,0.0,0.11823513513513516,33,0.22162162162162163,Saturday 15:00,1,1,False,False,0.6454849999999999,0.5404849999999999,False,1,344,0.8777194579136554,0.617,0.617,24084,16280,Flat/Slow,0.47,0.574,D,2,2
WOL_IPS_2023-24,2023-24,6,2023-09-16,WOL,IPS,established_mid,smaller_club,Molineux,32050,False,15,5,4,10,0.20825750373489066,Standard,0.20825750373489066,0.17552432432432435,0.141172972972973,0.0,33,0.22162162162162163,Midweek Tue/Wed 20:00,2,1,False,False,0.3060649999999999,0.7924849999999999,False,1,403,0.7889363524799692,0.666,0.666,27953,19230,Flat/Slow,0.47,0.574,D,1,1
BHA_SOU_2023-24,2023-24,6,2023-09-16,BHA,SOU,established_mid,smaller_club,Amex Stadium,31800,False,10,18,7,2,0.2026891212820861,Standard,0.2026891212820861,0.0,0.14405405405405405,0.11823513513513516,33,0.22162162162162163,Saturday 15:00,1,0,False,False,0.47043499999999994,0.24048499999999995,True,2,430,0.5056866313069288,0.778,0.778,28723,20670,Flat/Slow,0.47,0.574,H,3,0
WHU_MCI_2023-24,2023-24,6,2023-09-16,WHU,MCI,established_mid,big_six,London Stadium,62500,False,14,4,4,11,0.2093711802254516,Standard,0.2093711802254516,0.17729729729729732,0.141172972972973,0.0,33,0.22162162162162163,Saturday 15:00,1,1,False,False,0.26106499999999994,0.6924649999999999,False,6,68,0.6769660977422574,0.882,0.882,60077,36250,Early Surge,0.839,0.937,H,3,0
NEW_LIV_2023-24,2023-24,6,2023-09-16,NEW,LIV,established_mid,big_six,St. James Park,52305,False,7,6,10,10,0.21493956267825615,Standard,0.21493956267825615,0.17552432432432435,0.0,0.12189189189189191,33,0.22162162162162163,Saturday 15:00,1,0,False,False,0.5799499999999999,0.6545149999999998,False,6,86,0.6701720015490924,1.0,1.1,52826,36613,Early Surge,0.839,0.937,H,3,0
AVL_CHE_2023-24,2023-24,6,2023-09-16,AVL,CHE,established_mid,big_six,Villa Park,42682,False,16,3,3,13,0.2104848567160125,Standard,0.2104848567160125,0.17729729729729732,0.14261351351351353,0.0,33,0.22162162162162163,Saturday 15:00,1,0,False,False,0.24499999999999997,0.8799499999999998,False,5,7,0.606560399105359,0.975,0.975,42791,26462,Early Surge,0.839,0.937,H,0,2
MUN_TOT_2023-24,2023-24,6,2023-09-16,MUN,TOT,big_six,big_six,Old Trafford,74310,False,1,8,13,10,0.21828059214993892,Standard,0.21828059214993892,0.17729729729729732,0.0,0.12189189189189191,33,0.22162162162162163,Sunday 16:30,3,1,False,False,0.8109649999999999,0.6699499999999998,True,6,243,0.8679684712989589,1.0,1.1,75793,63163,Immediate Sellout,1.0,1.0,H,3,2
ARS_EVE_2023-24,2023-24,7,2023-09-23,ARS,EVE,big_six,smaller_club,Emirates Stadium,60704,False,2,15,14,5,0.2293796387060636,Standard,0.2293796387060636,0.19675675675675677,0.15821677347450544,0.0,32,0.24594594594594596,Sunday 16:30,3,0,False,False,0.7551604999999999,0.4575349999999999,False,5,197,0.6366739489631537,0.943,0.943,62579,53419,Flat/Slow,0.47,0.574,H,2,2
BRE_CPL_2023-24,2023-24,7,2023-09-23,BRE,CPL,smaller_club,established_mid,Gtech Community Stadium,17250,False,16,18,5,4,0.2166363254446156,Standard,0.2166363254446156,0.0,0.207970872426831,0.0,32,0.24594594594594596,Sunday 16:30,3,1,False,False,0.47027449999999993,0.38403499999999996,False,2,346,0.6635615418779911,0.756,0.756,15109,9487,Consistent Gradual,0.525,0.69,H,1,0
NFO_FUL_2023-24,2023-24,7,2023-09-23,NFO,FUL,smaller_club,established_mid,City Ground,30445,False,12,10,6,8,0.2230079820753396,Standard,0.2230079820753396,0.0,0.0,0.13248119253273893,32,0.24594594594594596,Saturday 15:00,1,1,False,False,0.2964499999999999,0.6018394999999999,True,2,440,0.7608193254696551,0.778,0.778,28001,17658,Consistent Gradual,0.525,0.69,D,3,3
LEI_WOL_2023-24,2023-24,7,2023-09-23,LEI,WOL,smaller_club,established_mid,King Power Stadium,32261,False,20,17,1,5,0.2128133314661812,Standard,0.2128133314661812,0.0,0.20472132754516176,0.0,32,0.24594594594594596,Saturday 15:00,1,0,False,False,0.08403499999999997,0.3642454999999999,False,2,413,0.8762941975080378,0.756,0.756,29433,19356,Consistent Gradual,0.525,0.69,A,2,2
BOU_BHA_2023-24,2023-24,7,2023-09-23,BOU,BHA,smaller_club,established_mid,Vitality Stadium,11307,False,13,7,6,10,0.2255566447276292,Standard,0.2255566447276292,0.0,0.0,0.13527027027027028,32,0.24594594594594596,Midweek Tue/Wed 20:00,2,0,False,False,0.5283394999999999,0.6293044999999999,False,2,35,0.4089279310826845,0.696,0.696,9363,5653,Consistent Gradual,0.525,0.69,A,1,0
IPS_WHU_2023-24,2023-24,7,2023-09-23,IPS,WHU,smaller_club,established_mid,Portman Road,30000,False,5,11,11,7,0.22810530737991877,Standard,0.22810530737991877,0.1926999164112566,0.0,0.0,32,0.24594594594594596,Saturday 15:00,1,1,False,False,0.7047394999999999,0.48274549999999994,True,2,372,0.5669224615086015,0.689,0.689,26276,16500,Consistent Gradual,0.525,0.69,D,2,2
SOU_NEW_2023-24,2023-24,7,2023-09-23,SOU,NEW,smaller_club,established_mid,St. Mary's Stadium,32384,False,19,4,2,13,0.2242823134014844,Standard,0.2242823134014844,0.19675675675675677,0.156568682084146,0.0,32,0.24594594594594596,Saturday 15:00,1,1,False,False,0.16833949999999995,0.7059649999999998,False,2,128,0.44803115043393804,0.617,0.617,26975,17811,Consistent Gradual,0.525,0.69,A,2,4
MCI_AVL_2023-24,2023-24,7,2023-09-23,MCI,AVL,big_six,established_mid,Etihad Stadium,53400,False,6,14,11,6,0.22683097605377397,Standard,0.22683097605377397,0.1926999164112566,0.156568682084146,0.13527027027027028,32,0.24594594594594596,Sunday 14:00,2,1,False,True,0.48472549999999986,0.4714999999999999,False,6,76,0.41766412490380156,1.0,1.047,53933,43788,Consistent Gradual,0.525,0.69,D,1,1
LIV_MUN_2023-24,2023-24,7,2023-09-23,LIV,MUN,big_six,big_six,Anfield,61276,True,9,1,10,16,0.23829995798907716,Standard,0.23829995798907716,0.19675675675675677,0.0,0.13527027027027028,32,0.24594594594594596,Saturday 12:30,4,0,False,False,0.45816049999999986,0.8676754999999998,False,7,191,0.7015345187023272,1.0,1.1,64337,55148,Immediate Sellout,1.0,1.0,D,1,1
CHE_TOT_2023-24,2023-24,7,2023-09-23,CHE,TOT,big_six,big_six,Stamford Bridge,40834,True,3,8,13,10,0.2344769640106428,Standard,0.2344769640106428,0.19675675675675677,0.0,0.13527027027027028,32,0.24594594594594596,Sunday 16:30,3,1,False,False,0.6159649999999998,0.46896499999999985,False,6,116,0.8238975151045271,1.0,1.1,40423,32667,Immediate Sellout,1.0,1.0,H,2,1
CPL_ARS_2023-24,2023-24,8,2023-09-30,CPL,ARS,established_mid,big_six,Selhurst Park,25486,False,18,2,4,17,0.25148142795201617,Standard,0.25148142795201617,0.21621621621621623,0.17567567567567569,0.0,31,0.2702702702702703,Saturday 15:00,1,1,False,False,0.26882449999999997,0.8286123499999998,False,5,194,0.8405825028535532,0.882,0.882,24528,15291,Early Surge,0.839,0.937,D,2,2
FUL_EVE_2023-24,2023-24,8,2023-09-30,FUL,EVE,established_mid,smaller_club,Craven Cottage,29600,False,10,17,9,5,0.24136435901141784,Standard,0.24136435901141784,0.0,0.17380678550891318,0.14390454284071308,31,0.2702702702702703,Sunday 16:30,3,1,False,True,0.5712876499999999,0.3202744999999999,False,2,133,0.645759395663551,0.62,0.62,24398,16280,Flat/Slow,0.47,0.574,H,2,0
WOL_BRE_2023-24,2023-24,8,2023-09-30,WOL,BRE,established_mid,smaller_club,Molineux,32050,False,13,11,8,8,0.2442549501373031,Standard,0.2442549501373031,0.0,0.0,0.0,31,0.2702702702702703,Friday 20:00,2,1,False,False,0.5549718499999998,0.62919215,False,2,8,0.568394641310615,0.666,0.666,27849,19230,Flat/Slow,0.47,0.574,A,0,3
BHA_NFO_2023-24,2023-24,8,2023-09-30,BHA,NFO,established_mid,smaller_club,Amex Stadium,31800,False,5,14,13,7,0.2500361323890736,Standard,0.2500361323890736,0.20931569867740085,0.17006900517538817,0.0,31,0.2702702702702703,Saturday 15:00,1,1,False,False,0.74051315,0.3575149999999999,True,3,218,0.8393356604875954,0.762,0.762,29031,20670,Flat/Slow,0.47,0.574,H,4,2
WHU_LEI_2023-24,2023-24,8,2023-09-30,WHU,LEI,established_mid,smaller_club,London Stadium,62500,False,12,20,8,1,0.23413788119670476,Standard,0.23413788119670476,0.0,0.17006900517538817,0.0,31,0.2702702702702703,Sunday 16:30,3,1,False,False,0.4879218499999999,0.058824499999999974,False,3,272,0.7512261838281933,0.686,0.686,54302,36250,Flat/Slow,0.47,0.574,H,4,1
NEW_BOU_2023-24,2023-24,8,2023-09-30,NEW,BOU,established_mid,smaller_club,St. James Park,52305,False,4,16,16,6,0.2529267235149588,Standard,0.2529267235149588,0.21621621621621623,0.17193789534215065,0.0,31,0.2702702702702703,Sunday 16:30,3,0,False,False,0.7941754999999999,0.36983764999999985,False,2,220,0.8470121241607633,0.855,0.855,50515,36613,Flat/Slow,0.47,0.574,H,0,0
AVL_IPS_2023-24,2023-24,8,2023-09-30,AVL,IPS,established_mid,smaller_club,Villa Park,42682,False,15,6,7,12,0.24859083682613095,Standard,0.24859083682613095,0.20701552616446237,0.17006900517538817,0.14864864864864866,31,0.2702702702702703,Saturday 15:00,1,0,False,False,0.48004999999999987,0.6433176499999999,False,2,75,0.7214862173179557,0.702,0.702,37857,26462,Flat/Slow,0.47,0.574,H,4,0
MUN_SOU_2023-24,2023-24,8,2023-09-30,MUN,SOU,big_six,smaller_club,Old Trafford,74310,False,1,19,17,2,0.24859083682613095,Standard,0.24859083682613095,0.21621621621621623,0.17193789534215065,0.0,31,0.2702702702702703,Saturday 17:30,3,1,False,True,0.7573728499999999,0.11783764999999996,True,3,165,0.5482788212428176,0.979,0.979,75400,63163,Flat/Slow,0.47,0.574,H,1,0
TOT_MCI_2023-24,2023-24,8,2023-09-30,TOT,MCI,big_six,big_six,Tottenham Hotspur Stadium,62850,False,9,7,10,12,0.2529267235149588,Standard,0.2529267235149588,0.0,0.0,0.14864864864864866,31,0.2702702702702703,Sunday 16:30,3,1,False,False,0.3282754999999999,0.4893078499999999,True,7,260,0.7876932119555052,1.0,1.1,63476,52165,Immediate Sellout,1.0,1.0,D,0,0
CHE_LIV_2023-24,2023-24,8,2023-09-30,CHE,LIV,big_six,big_six,Stamford Bridge,40834,False,3,8,16,11,0.2601532013296719,Standard,0.2601532013296719,0.21621621621621623,0.0,0.14864864864864866,31,0.2702702702702703,Saturday 12:30,4,1,False,False,0.7311754999999998,0.4707123499999999,False,7,69,0.7119890607844892,1.0,1.1,40423,32667,Immediate Sellout,1.0,1.0,H,0,1
ARS_FUL_2023-24,2023-24,9,2023-10-07,ARS,FUL,big_six,established_mid,Emirates Stadium,60704,False,4,7,18,12,0.2783186501418546,Standard,0.2783186501418546,0.23567567567567568,0.0,0.16202702702702704,30,0.2945945945945946,Friday 20:00,2,2,False,False,0.7300286449999999,0.699901355,False,5,91,0.7318468557047101,0.977,0.977,62794,53419,Consistent Gradual,0.525,0.69,H,3,1
CPL_WOL_2023-24,2023-24,9,2023-10-07,CPL,WOL,established_mid,established_mid,Selhurst Park,25486,False,18,14,5,8,0.2506495445721965,Standard,0.2506495445721965,0.0,0.2462550395699567,0.0,30,0.2945945945945946,Friday 20:00,2,2,False,False,0.3381771499999999,0.38848029499999986,False,2,141,0.800009910268149,0.725,0.725,23077,15291,Consistent Gradual,0.525,0.69,A,1,2
EVE_BHA_2023-24,2023-24,9,2023-10-07,EVE,BHA,smaller_club,established_mid,Goodison Park,39414,False,17,5,5,16,0.2636703001343885,Standard,0.2636703001343885,0.2304959904959905,0.19148648648648647,0.0,30,0.2945945945945946,Saturday 15:00,1,2,False,False,0.22419214999999992,0.8183592049999999,False,3,433,0.8273577393173843,0.74,0.74,36159,25619,Consistent Gradual,0.525,0.69,D,2,2
BRE_WHU_2023-24,2023-24,9,2023-10-07,BRE,WHU,smaller_club,established_mid,Gtech Community Stadium,17250,False,9,10,11,11,0.2652978945796625,Standard,0.2652978945796625,0.0,0.0,0.16024651024651027,30,0.2945945945945946,Saturday 12:30,4,2,False,False,0.7404345049999999,0.6415452949999999,False,3,251,0.7028742547648366,0.738,0.738,15349,9487,Consistent Gradual,0.525,0.69,H,2,2
NFO_NEW_2023-24,2023-24,9,2023-10-07,NFO,NEW,smaller_club,established_mid,City Ground,30445,False,15,3,7,19,0.27180827236075855,Standard,0.27180827236075855,0.23567567567567568,0.1872779922779923,0.0,30,0.2945945945945946,Sunday 16:30,3,2,False,False,0.25026049999999994,0.8559228499999998,True,3,287,0.7438040215600141,0.806,0.806,28251,17658,Consistent Gradual,0.525,0.69,D,0,0
LEI_AVL_2023-24,2023-24,9,2023-10-07,LEI,AVL,smaller_club,established_mid,King Power Stadium,32261,True,20,13,1,10,0.24739435568164847,Standard,0.24739435568164847,0.0,0.1830694980694981,0.0,30,0.2945945945945946,Sunday 16:30,3,1,False,False,0.04117714999999998,0.6360349999999999,False,3,43,0.8026294708458745,1.0,1.04,32581,19356,Consistent Gradual,0.525,0.69,A,2,1
BOU_MUN_2023-24,2023-24,9,2023-10-07,BOU,MUN,smaller_club,big_six,Vitality Stadium,11307,False,16,1,6,20,0.27180827236075855,Standard,0.27180827236075855,0.23567567567567568,0.18938223938223941,0.0,30,0.2945945945945946,Sunday 16:30,3,2,False,False,0.2588863549999999,0.830160995,False,3,343,0.7988507212610242,0.825,0.825,10065,5653,Early Surge,0.839,0.937,A,0,1
IPS_TOT_2023-24,2023-24,9,2023-10-07,IPS,TOT,smaller_club,big_six,Portman Road,30000,False,8,12,12,11,0.2669254890249365,Standard,0.2669254890249365,0.0,0.0,0.16202702702702704,30,0.2945945945945946,Saturday 15:00,1,1,False,False,0.45032235499999984,0.3797928499999999,True,3,194,0.5796324503260816,0.82,0.82,28023,16500,Early Surge,0.839,0.937,H,3,1
SOU_CHE_2023-24,2023-24,9,2023-10-07,SOU,CHE,smaller_club,big_six,St. Mary's Stadium,32384,False,19,2,2,19,0.2636703001343885,Standard,0.2636703001343885,0.23567567567567568,0.18517374517374516,0.0,30,0.2945945945945946,Midweek Tue/Wed 20:00,2,2,False,False,0.08248635499999997,0.8118228499999998,False,3,390,0.4363306993382455,0.719,0.719,28900,17811,Early Surge,0.839,0.937,A,0,4
MCI_LIV_2023-24,2023-24,9,2023-10-07,MCI,LIV,big_six,big_six,Etihad Stadium,53400,True,6,11,13,11,0.2685530834702105,Standard,0.2685530834702105,0.22272646272646274,0.0,0.16202702702702704,30,0.2945945945945946,Sunday 16:30,3,1,False,False,0.4925154949999999,0.3294986449999999,False,8,427,0.7855303127723867,1.0,1.1,53933,43788,Immediate Sellout,1.0,1.0,H,1,0
WOL_ARS_2023-24,2023-24,10,2023-10-14,WOL,ARS,established_mid,big_six,Molineux,32050,False,14,3,11,21,0.29340540540540544,Standard,0.29340540540540544,0.25513513513513514,0.19316339066339067,0.0,29,0.31891891891891894,Sunday 14:00,2,1,False,False,0.5719362064999999,0.8110200514999999,False,5,394,0.4275721084611353,0.925,0.925,31260,19230,Early Surge,0.839,0.937,A,0,1
BHA_FUL_2023-24,2023-24,10,2023-10-14,BHA,FUL,established_mid,established_mid,Amex Stadium,31800,False,5,10,17,12,0.28793822393822394,Standard,0.28793822393822394,0.2464373464373465,0.0,0.17540540540540542,29,0.31891891891891894,Saturday 15:00,1,1,False,False,0.7228514435,0.4899309484999999,True,3,443,0.7011960562171832,0.889,0.889,30177,20670,Consistent Gradual,0.525,0.69,H,1,1
WHU_CPL_2023-24,2023-24,10,2023-10-14,WHU,CPL,established_mid,established_mid,London Stadium,62500,False,11,18,11,5,0.26424710424710424,Standard,0.26424710424710424,0.0,0.20729729729729732,0.0,29,0.31891891891891894,Saturday 12:30,4,2,False,False,0.4490817064999999,0.23672400499999993,False,3,23,0.8195848546101508,0.782,0.782,57277,36250,Consistent Gradual,0.525,0.69,A,0,4
NEW_EVE_2023-24,2023-24,10,2023-10-14,NEW,EVE,established_mid,smaller_club,St. James Park,52305,False,4,16,20,6,0.2824710424710425,Standard,0.2824710424710425,0.25513513513513514,0.20494164619164623,0.0,29,0.31891891891891894,Sunday 16:30,3,1,False,False,0.7491459949999998,0.30693450499999997,False,3,139,0.5381067624300653,0.838,0.838,50069,36613,Flat/Slow,0.47,0.574,H,4,2
AVL_BRE_2023-24,2023-24,10,2023-10-14,AVL,BRE,established_mid,smaller_club,Villa Park,42682,False,9,8,13,14,0.28429343629343634,Standard,0.28429343629343634,0.0,0.0,0.1734121621621622,29,0.31891891891891894,Midweek Tue/Wed 20:00,2,2,False,False,0.7452245,0.8183041535,False,3,327,0.784578010849021,0.673,0.673,38037,26462,Flat/Slow,0.47,0.574,D,2,2
MUN_NFO_2023-24,2023-24,10,2023-10-14,MUN,NFO,big_six,smaller_club,Old Trafford,74310,False,1,15,23,8,0.2915830115830116,Standard,0.2915830115830116,0.25513513513513514,0.200230343980344,0.0,29,0.31891891891891894,Monday 20:00,2,2,False,False,0.8811126965,0.32518234999999995,True,4,239,0.7762794134346127,0.807,0.807,73617,63163,Flat/Slow,0.47,0.574,H,1,0
TOT_LEI_2023-24,2023-24,10,2023-10-14,TOT,LEI,big_six,smaller_club,Tottenham Hotspur Stadium,62850,False,13,20,11,1,0.256957528957529,Standard,0.256957528957529,0.0,0.1978746928746929,0.0,29,0.31891891891891894,Saturday 17:30,3,1,False,False,0.2658549949999999,0.028824004999999986,True,4,60,0.6739689618533912,0.913,0.913,62649,52165,Flat/Slow,0.47,0.574,H,3,1
CHE_BOU_2023-24,2023-24,10,2023-10-14,CHE,BOU,big_six,smaller_club,Stamford Bridge,40834,False,2,17,22,6,0.28611583011583014,Standard,0.28611583011583014,0.25513513513513514,0.20494164619164623,0.0,29,0.31891891891891894,Saturday 15:00,1,1,False,True,0.8682759949999999,0.1812204484999999,False,3,307,0.507979380372984,0.852,0.852,39401,32667,Flat/Slow,0.47,0.574,H,3,0
LIV_IPS_2023-24,2023-24,10,2023-10-14,LIV,IPS,big_six,smaller_club,Anfield,61276,False,12,7,11,15,0.2824710424710425,Standard,0.2824710424710425,0.0,0.0,0.17540540540540542,29,0.31891891891891894,Saturday 15:00,1,1,False,False,0.23064905149999992,0.6152256484999998,False,4,75,0.4279806641548064,0.864,0.864,62732,55148,Flat/Slow,0.47,0.574,H,0,2
MCI_SOU_2023-24,2023-24,10,2023-10-14,MCI,SOU,big_six,smaller_club,Etihad Stadium,53400,False,6,19,16,2,0.2678918918918919,Standard,0.2678918918918919,0.24353808353808357,0.200230343980344,0.17540540540540542,29,0.31891891891891894,Sunday 14:00,2,1,False,True,0.6447608464999999,0.05774044849999997,False,4,196,0.6946274514823629,0.897,0.897,52661,43788,Flat/Slow,0.47,0.574,H,3,0
ARS_BHA_2023-24,2023-24,11,2023-10-21,ARS,BHA,big_six,established_mid,Emirates Stadium,60704,False,3,5,24,20,0.3269950423796578,European Spot,0.3269950423796578,0.2745945945945946,0.0,0.0,28,0.3432432432432433,Sunday 16:30,3,2,False,False,0.86771403605,0.8059960104499999,False,6,57,0.4436839975970368,1.0,1.1,63130,53419,Consistent Gradual,0.525,0.69,H,1,0
WOL_WHU_2023-24,2023-24,11,2023-10-21,WOL,WHU,established_mid,established_mid,Molineux,32050,False,14,13,11,11,0.28231249000479774,Standard,0.28231249000479774,0.0,0.20998410174880766,0.0,28,0.3432432432432433,Sunday 14:00,2,1,False,False,0.4003553445499999,0.3143571945499999,False,3,64,0.7030749204395178,0.777,0.777,29468,19230,Consistent Gradual,0.525,0.69,A,1,1
FUL_NEW_2023-24,2023-24,11,2023-10-21,FUL,NEW,established_mid,established_mid,Craven Cottage,29600,False,12,4,12,23,0.3087158164081242,European Spot,0.3087158164081242,0.2745945945945946,0.0,0.0,28,0.3432432432432433,Sunday 16:30,3,2,False,False,0.34295166394999993,0.8244021964999999,False,3,5,0.6133301760174052,0.806,0.806,26937,16280,Consistent Gradual,0.525,0.69,A,1,1
CPL_AVL_2023-24,2023-24,11,2023-10-21,CPL,AVL,established_mid,established_mid,Selhurst Park,25486,False,16,9,8,14,0.28231249000479774,Standard,0.28231249000479774,0.0,0.21785850556438796,0.1865627980922099,28,0.3432432432432433,Sunday 16:30,3,1,False,False,0.46570680349999993,0.6716571499999999,False,3,45,0.8916885135340713,0.8,0.8,23608,15291,Consistent Gradual,0.525,0.69,H,4,2
